Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Day care, in commercial",,,,,,,,,,,,,,,,,
254,property,718,0.14%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,102,0.00%,147,0.00%,249,0.00%
,"Day care, in residence,",,,,,,,,,,,,,,,,,
255,licensed,63,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,000",0.00%,500,0.00%,"5,500",0.00%
,"Day care in residence,",,,,,,,,,,,,,,,,,
256,unlicensed.,4,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Health care, detention,",,,,,,,,,,,,,,,,,
300,"& correction, other","1,324",0.25%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,500,0.00%,0,0.00%,500,0.00%
,24-hour care Nursing,,,,,,,,,,,,,,,,,
311,"homes, 4 or more","22,973",4.36%,0,1,0.88%,1,0.19%,0,0.00%,2,0.65%,"100,256",0.02%,"6,479",0.00%,"106,735",0.01%
,persons,,,,,,,,,,,,,,,,,
,Mental,,,,,,,,,,,,,,,,,
321,retardation/development,783,0.15%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,501",0.00%,"2,501",0.00%,"8,002",0.00%
,disability facility,,,,,,,,,,,,,,,,,
,Alcohol or substance,,,,,,,,,,,,,,,,,
322,abuse recovery center,487,0.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,80,0.00%,0,0.00%,80,0.00%
,"Asylum, mental",,,,,,,,,,,,,,,,,
323,institution,444,0.08%,1,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"14,702",0.00%,0,0.00%,"14,702",0.00%
,Hospital - medical or,,,,,,,,,,,,,,,,,
331,psychiatric,"2,673",0.51%,0,0,0.00%,0,0.00%,0,0.00%,1,0.33%,"758,400",0.17%,"4,170",0.00%,"762,570",0.05%
,Hospices,,,,,,,,,,,,,,,,,
332,,69,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Clinics, Doctors offices,",,,,,,,,,,,,,,,,,
340,hemodialysis centers,"6,111",1.16%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"2,200",0.00%,100,0.00%,"2,300",0.00%
,"Clinic, clinic-type",,,,,,,,,,,,,,,,,
341,infirmary,929,0.18%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,50,0.00%,"5,000",0.00%,"5,050",0.00%
,"Doctor, dentist or oral",,,,,,,,,,,,,,,,,
342,surgeon's office,"2,060",0.39%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"36,600",0.01%,"20,500",0.00%,"57,100",0.00%
,Hemodialysis unit,,,,,,,,,,,,,,,,,
343,,348,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Jail, prison (not juvenile)",,,,,,,,,,,,,,,,,
361,,"1,030",0.20%,0,0,0.00%,5,0.95%,0,0.00%,0,0.00%,"1,005,002",0.23%,"100,002",0.01%,"1,105,004",0.07%
,"Reformatory, juvenile",,,,,,,,,,,,,,,,,
363,detention center,175,0.03%,0,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"7,500",0.00%,"1,175",0.00%,"8,675",0.00%
,Page 5 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/29/06 6:47:52 PM,5/29/06 6:47:52 PM,
