Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Airport passenger,,,,,,,,,,,,,,,,,
171,terminal,"3,030",0.57%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Bus station,,,,,,,,,,,,,,,,,
173,,178,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Rapid transit station,,,,,,,,,,,,,,,,,
174,,178,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Studio/theater, other",,,,,,,,,,,,,,,,,
180,,49,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,150,0.00%,0,0.00%,150,0.00%
,Live performance,,,,,,,,,,,,,,,,,
181,theater,92,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Auditorium or concert,,,,,,,,,,,,,,,,,
182,hall,45,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Movie theater,,,,,,,,,,,,,,,,,
183,,235,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Radio, television studio",,,,,,,,,,,,,,,,,
185,,4,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Film/movie production,,,,,,,,,,,,,,,,,
186,studio,12,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Educational, other",,,,,,,,,,,,,,,,,
200,,672,0.13%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"111,005",0.03%,"1,500",0.00%,"112,505",0.01%
,"Schools, non-adult",,,,,,,,,,,,,,,,,
210,,923,0.18%,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"33,250",0.01%,1,0.00%,"33,251",0.00%
,Preschool,,,,,,,,,,,,,,,,,
211,,547,0.10%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"28,500",0.01%,"2,000",0.00%,"30,500",0.00%
,"Elementary school,",,,,,,,,,,,,,,,,,
213,including kindergarten,"3,447",0.65%,0,0,0.00%,2,0.38%,0,0.00%,0,0.00%,"132,901",0.03%,"16,500",0.00%,"149,401",0.01%
,High school/junior high,,,,,,,,,,,,,,,,,
215,school/middle school,"4,235",0.80%,2,0,0.00%,2,0.38%,0,0.00%,1,0.33%,"189,306",0.04%,"309,646",0.03%,"498,952",0.03%
,"Adult education center,",,,,,,,,,,,,,,,,,
241,college classroom,"1,279",0.24%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"19,700",0.00%,"4,521",0.00%,"24,221",0.00%
,"Day care, other",,,,,,,,,,,,,,,,,
250,(conversion only),55,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"6,100",0.00%,0,0.00%,"6,100",0.00%
,Page 4 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/29/06 6:46:58 PM,5/29/06 6:46:58 PM,
