Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”,Name: “Table 1 of 1 on page 3 of 11”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Church, mosque,",,,,,,,,,,,,,,,,,
131,"synagogue, temple,","3,338",0.63%,1,0,0.00%,7,1.33%,0,0.00%,0,0.00%,"423,111",0.10%,"255,726",0.02%,"678,837",0.04%
,chapel,,,,,,,,,,,,,,,,,
,Funeral parlor,,,,,,,,,,,,,,,,,
134,,61,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Clubs, other",,,,,,,,,,,,,,,,,
140,,327,0.06%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"46,325",0.01%,"30,350",0.00%,"76,675",0.01%
,Athletic/health club,,,,,,,,,,,,,,,,,
141,,625,0.12%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"108,000",0.02%,"52,500",0.00%,"160,500",0.01%
,Clubhouse,,,,,,,,,,,,,,,,,
142,,309,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"12,400",0.00%,201,0.00%,"12,601",0.00%
,Yacht Club,,,,,,,,,,,,,,,,,
143,,21,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Casino, gambling clubs",,,,,,,,,,,,,,,,,
144,,21,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Public or government,",,,,,,,,,,,,,,,,,
150,other,"1,490",0.28%,0,0,0.00%,0,0.00%,0,0.00%,2,0.65%,"282,031",0.06%,"502,001",0.05%,"784,032",0.05%
,Library,,,,,,,,,,,,,,,,,
151,,325,0.06%,1,0,0.00%,0,0.00%,0,0.00%,1,0.33%,0,0.00%,0,0.00%,0,0.00%
,Museum,,,,,,,,,,,,,,,,,
152,,268,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Memorial structure,",,,,,,,,,,,,,,,,,
154,including monuments &,70,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,statues,,,,,,,,,,,,,,,,,
,Courthouse,,,,,,,,,,,,,,,,,
155,,357,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Eating, drinking places",,,,,,,,,,,,,,,,,
160,,692,0.13%,0,0,0.00%,0,0.00%,0,0.00%,1,0.33%,"65,660",0.02%,"31,000",0.00%,"96,660",0.01%
,Restaurant or cafeteria,,,,,,,,,,,,,,,,,
161,,"3,414",0.65%,2,0,0.00%,4,0.76%,0,0.00%,0,0.00%,"1,023,834",0.24%,"1,443,605",0.13%,"2,467,439",0.16%
,Bar or nightclub,,,,,,,,,,,,,,,,,
162,,372,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"186,100",0.04%,"10,000",0.00%,"196,100",0.01%
,"Passenger terminal,",,,,,,,,,,,,,,,,,
170,other,88,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 3 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/29/06 6:46:10 PM,,
