Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Laboratory or science,,,,,,,,,,,,,,,,,
629,lababoratory,141,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"200,000",0.05%,0,0.00%,"200,000",0.01%
,"Defense, military",,,,,,,,,,,,,,,,,
631,installation,543,0.10%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"510,100",0.12%,"1,510,000",0.14%,"2,020,100",0.13%
,Computer center,,,,,,,,,,,,,,,,,
635,,121,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"20,000",0.00%,0,0.00%,"20,000",0.00%
,Communications center,,,,,,,,,,,,,,,,,
639,,208,0.04%,0,0,0.00%,0,0.00%,0,0.00%,1,0.33%,100,0.00%,0,0.00%,100,0.00%
,Utility or Distribution,,,,,,,,,,,,,,,,,
640,"system, other",213,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,000",0.00%,1,0.00%,"3,001",0.00%
,Electrical distribution,,,,,,,,,,,,,,,,,
642,,234,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"51,200",0.01%,0,0.00%,"51,200",0.00%
,"Gas distribution,",,,,,,,,,,,,,,,,,
644,"pipeline, gas distribution",100,0.02%,0,0,0.00%,1,0.19%,0,0.00%,32,10.46%,"1,001,000",0.23%,200,0.00%,"1,001,200",0.07%
,Flammable liquid,,,,,,,,,,,,,,,,,
645,"distribution, pipeline,",39,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,500,0.00%,0,0.00%,500,0.00%
,flammable,,,,,,,,,,,,,,,,,
,Water utility,,,,,,,,,,,,,,,,,
647,,107,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,500",0.00%,1,0.00%,"5,501",0.00%
,Sanitation utility,,,,,,,,,,,,,,,,,
648,,106,0.02%,0,0,0.00%,0,0.00%,0,0.00%,1,0.33%,"125,550",0.03%,"82,500",0.01%,"208,050",0.01%
,Crops or orchard,,,,,,,,,,,,,,,,,
655,,99,0.02%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"719,085",0.17%,"92,451",0.01%,"811,536",0.05%
,Livestock production,,,,,,,,,,,,,,,,,
659,,80,0.02%,1,1,0.88%,0,0.00%,0,0.00%,0,0.00%,"1,190,500",0.27%,"352,500",0.03%,"1,543,000",0.10%
,"Forest, timberland,",,,,,,,,,,,,,,,,,
669,woodland,510,0.10%,2,0,0.00%,1,0.19%,0,0.00%,5,1.63%,"619,786",0.14%,"10,357",0.00%,"630,143",0.04%
,Mine or quarry,,,,,,,,,,,,,,,,,
679,,29,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"200,000",0.05%,0,0.00%,"200,000",0.01%
,"Manufacturing,",,,,,,,,,,,,,,,,,
700,processing,"3,219",0.61%,3,1,0.88%,2,0.38%,0,0.00%,6,1.96%,"1,960,683",0.45%,"1,326,294",0.12%,"3,286,977",0.22%
,"Storage, other",,,,,,,,,,,,,,,,,
800,,282,0.05%,5,0,0.00%,0,0.00%,0,0.00%,6,1.96%,"241,276",0.06%,"152,052",0.01%,"393,328",0.03%
,Page 8 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/29/06 7:11:10 PM,5/29/06 7:11:10 PM,
