Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”,Name: “Table 1 of 1 on page 9 of 11”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Outside material storage,,,,,,,,,,,,,,,,,
807,area,136,0.03%,3,0,0.00%,1,0.19%,0,0.00%,1,0.33%,"791,567",0.18%,"273,806",0.03%,"1,065,373",0.07%
,Outbuilding or shed,,,,,,,,,,,,,,,,,
808,,344,0.07%,21,1,0.88%,2,0.38%,0,0.00%,4,1.31%,"1,175,273",0.27%,"1,231,935",0.11%,"2,407,208",0.16%
,"Grain elevator, silo",,,,,,,,,,,,,,,,,
816,,10,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Livestock, poultry",,,,,,,,,,,,,,,,,
819,storage,72,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"366,601",0.08%,"105,501",0.01%,"472,102",0.03%
,Refrigerated storage,,,,,,,,,,,,,,,,,
839,,58,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Outside storage tank,,,,,,,,,,,,,,,,,
849,,117,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"10,000",0.00%,0,0.00%,"10,000",0.00%
,"Vehicle storage, other",,,,,,,,,,,,,,,,,
880,,251,0.05%,3,0,0.00%,0,0.00%,0,0.00%,1,0.33%,"1,962,300",0.45%,"1,063,035",0.10%,"3,025,335",0.20%
,"Parking garage,",,,,,,,,,,,,,,,,,
881,(detached residential,99,0.02%,12,1,0.88%,1,0.19%,0,0.00%,1,0.33%,"791,803",0.18%,"392,311",0.04%,"1,184,114",0.08%
,garage),,,,,,,,,,,,,,,,,
,"Parking garage, general",,,,,,,,,,,,,,,,,
882,vehicle,298,0.06%,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"113,200",0.03%,"7,300",0.00%,"120,500",0.01%
,Fire station,,,,,,,,,,,,,,,,,
888,,"4,568",0.87%,0,0,0.00%,0,0.00%,0,0.00%,9,2.94%,"1,500",0.00%,"1,300",0.00%,"2,800",0.00%
,Warehouse,,,,,,,,,,,,,,,,,
891,,"1,311",0.25%,3,0,0.00%,0,0.00%,0,0.00%,4,1.31%,"5,844,656",1.35%,"4,581,060",0.42%,"10,425,716",0.69%
,"Dock, marina, pier,",,,,,,,,,,,,,,,,,
898,wharf,87,0.02%,2,0,0.00%,4,0.76%,0,0.00%,0,0.00%,"280,500",0.06%,"29,500",0.00%,"310,000",0.02%
,Residential or self,,,,,,,,,,,,,,,,,
899,storage units,134,0.03%,1,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"3,800",0.00%,"11,400",0.00%,"15,200",0.00%
,Outside or special,,,,,,,,,,,,,,,,,
900,"property, other","3,740",0.71%,7,0,0.00%,1,0.19%,0,0.00%,7,2.29%,"255,163",0.06%,"100,010",0.01%,"355,173",0.02%
,"Dump, sanitary landfill",,,,,,,,,,,,,,,,,
919,,316,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"612,082",0.14%,"1,113",0.00%,"613,195",0.04%
,"Bridge, trestle",,,,,,,,,,,,,,,,,
921,,308,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,200",0.00%,0,0.00%,"1,200",0.00%
,Page 9 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/29/06 7:11:36 PM,5/29/06 7:11:36 PM,
