Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”,Name: “Table 1 of 1 on page 94 of 110”
Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94
,,,,,,,,,,,
Student Demographic Data,Student Demographic Data,Student Demographic Data,Student Demographic Data,,,,,,,,
Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,Student demographic data were requested on the provider monitoring reports. Of the 20,
"approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only","approved providers, ten offered instruction during the 2012-13 school year. Of these ten, only",
"four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:","four collected and reported student data on gender, race, and ethnicity. Of the data reported:",
,"Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male","Gender data were provided for 581 students. Of these students, 49.5 percent were male",
,and 50.5 percent were female.,and 50.5 percent were female.,and 50.5 percent were female.,and 50.5 percent were female.,,,,,,,
,"Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent","Racial and ethnic data were provided for 788 students. Of these students, 7.7 percent",
