Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”,Name: “Table 1 of 1 on page 70 of 83”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
18507,TOWN OF TAZEWELL FIRE DEPT.,TOWN OF TAZEWELL FIRE DEPT.,TOWN OF TAZEWELL FIRE DEPT.,,,,,,,,,,
Count,9,12,13,7,4,0,0,0,0,0,0,0,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
18511,TANNERSVILLE VOL. FIRE DEPT.,TANNERSVILLE VOL. FIRE DEPT.,TANNERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,5,2,0,3,3,2,1,1,2,0,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
18512,CLEARFORK VOL. FIRE DEPT.,CLEARFORK VOL. FIRE DEPT.,CLEARFORK VOL. FIRE DEPT.,,,,,,,,,,
Count,5,4,1,1,2,3,0,0,0,1,1,3,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,0,0,0,0,0,2,0,0,4
18700,Warren Co. Fire & Rescue,Warren Co. Fire & Rescue,,,,,,,,,,,
Count,30,35,48,43,62,66,43,58,39,61,38,38,561
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,10,15,10,5,19,12,12,15,17,12,13,149
18701,FRONT ROYAL VOL. FIRE DEPT.,FRONT ROYAL VOL. FIRE DEPT.,FRONT ROYAL VOL. FIRE DEPT.,,,,,,,,,,
Count,175,175,167,165,200,213,184,170,199,149,143,184,"2,124"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,53,40,38,63,55,52,44,64,41,50,31,54,585
18702,RIVERMONT FIRE DEPT.,RIVERMONT FIRE DEPT.,,,,,,,,,,,
Count,13,21,22,18,22,22,13,9,16,12,20,15,203
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,38,37,36,26,37,30,33,27,27,23,41,380
Page 70 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:58 AM
