Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”,Name: “Table 1 of 1 on page 29 of 83”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06915,Round Hill,,,,,,,,,,,,
Count,68,77,76,61,71,75,76,75,84,64,73,59,859
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,31,21,25,28,20,29,19,21,14,22,23,28,281
06916,Gainesboro,,,,,,,,,,,,
Count,30,33,32,27,37,50,29,32,20,44,23,43,400
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,27,24,31,32,22,29,35,17,23,15,28,27,310
06917,STAR TANNERY VOL. FIRE DEPT.,STAR TANNERY VOL. FIRE DEPT.,STAR TANNERY VOL. FIRE DEPT.,,,,,,,,,,
Count,5,11,4,6,5,4,5,7,5,0,2,3,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,3,2,1,4,1,0,0,0,2,2,20
06918,Greenwood,,,,,,,,,,,,
Count,120,120,123,128,133,122,143,128,119,154,108,132,"1,530"
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,27,39,29,33,36,34,28,34,30,36,25,19,370
06919,North Mountain,,,,,,,,,,,,
Count,9,3,10,23,19,19,10,18,18,4,15,17,165
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,4,3,6,8,4,7,2,4,0,7,2,54
06920,Reynolds Store,,,,,,,,,,,,
Count,17,10,5,12,10,11,20,11,10,9,14,21,150
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,9,12,10,5,6,8,1,9,8,6,91
Page 29 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:36 AM
