Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”,Name: “Table 1 of 1 on page 35 of 83”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08504,DOSWELL VOL. FIRE DEPT.,DOSWELL VOL. FIRE DEPT.,,,,,,,,,,,
Count,30,28,41,28,43,52,40,42,29,33,35,33,434
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,9,11,8,9,11,8,14,3,10,12,7,113
08505,HANOVER COURTHOUSE VOL,HANOVER COURTHOUSE VOL,HANOVER COURTHOUSE VOL,,,,,,,,,,
Count,17,27,25,14,21,21,23,18,19,10,10,15,220
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,19,18,11,10,21,4,18,13,17,15,20,186
08506,HENRY VOL. FIRE DEPT.,HENRY VOL. FIRE DEPT.,,,,,,,,,,,
Count,78,98,93,98,88,109,68,99,105,99,78,106,"1,119"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,30,14,22,26,14,20,16,11,14,10,12,8,197
08507,MECHANICSVILLE VOL. FIRE,MECHANICSVILLE VOL. FIRE,MECHANICSVILLE VOL. FIRE,,,,,,,,,,
Count,192,130,178,190,179,167,132,135,176,161,131,172,"1,943"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,20,16,23,12,23,15,18,19,20,14,12,206
08508,MONTPELIER VOL. FIRE DEPT.,MONTPELIER VOL. FIRE DEPT.,MONTPELIER VOL. FIRE DEPT.,,,,,,,,,,
Count,42,61,66,37,39,51,44,39,56,38,40,42,555
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,5,6,7,3,4,9,1,4,3,4,3,61
08509,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,19,31,21,13,19,24,28,0,24,10,28,21,238
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,4,4,3,6,3,0,4,2,5,6,46
Page 35 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:38 AM
