Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”,Name: “Table 1 of 1 on page 8 of 83”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01507,STUARTS DRAFT VOL. FIRE,STUARTS DRAFT VOL. FIRE,STUARTS DRAFT VOL. FIRE,,,,,,,,,,
Count,59,59,60,56,59,47,69,52,56,60,69,27,673
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,10,3,7,7,6,14,8,2,11,7,5,84
01508,CRAIGSVILLE VOL. FIRE DEPT.,CRAIGSVILLE VOL. FIRE DEPT.,CRAIGSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,26,22,13,9,7,15,9,15,10,8,8,14,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,0,0,0,0,0,0,0,0,0,4
01509,DOOMS VOL. FIRE DEPT.,DOOMS VOL. FIRE DEPT.,,,,,,,,,,,
Count,48,73,58,42,54,57,56,72,56,47,64,49,676
Exposures,0,0,0,0,5,0,0,0,0,0,0,0,5
Aid Given,3,9,4,3,4,7,5,2,6,3,4,10,60
01510,AUGUSTA COUNTY FIRE,AUGUSTA COUNTY FIRE,,,,,,,,,,,
Count,102,101,103,93,69,81,82,86,68,80,58,88,"1,011"
Exposures,0,0,0,0,0,2,0,0,0,0,0,0,2
Aid Given,26,24,20,18,16,29,29,31,22,20,16,27,278
01511,PRESTON L. YANCEY VOL. FIRE,PRESTON L. YANCEY VOL. FIRE,PRESTON L. YANCEY VOL. FIRE,,,,,,,,,,
Count,70,77,73,55,69,70,41,76,62,75,76,71,815
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,10,5,5,3,3,2,5,5,2,3,7,56
01514,SWOOPE VOL. FIRE DEPT.,SWOOPE VOL. FIRE DEPT.,,,,,,,,,,,
Count,24,23,25,23,27,23,22,24,18,27,28,28,292
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,8,10,3,5,7,5,9,2,5,5,4,67
Page 8 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:27 AM
