Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”,Name: “Table 1 of 1 on page 68 of 83”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17900,Stafford Co. Fire & Rescue,Stafford Co. Fire & Rescue,,,,,,,,,,,
Count,836,945,"1,175","1,008","1,194","1,161","1,122",929,"1,020","1,006",977,"1,068","12,441"
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
18101,CLAREMONT VOL. FIRE DEPT.,CLAREMONT VOL. FIRE DEPT.,CLAREMONT VOL. FIRE DEPT.,,,,,,,,,,
Count,6,10,8,13,6,13,13,2,6,6,3,4,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,1,0,0,0,0,2
18102,DENDRON FIRE VOL. FIRE DEPT.,DENDRON FIRE VOL. FIRE DEPT.,DENDRON FIRE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,4,0,0,4,4,4,3,3,5,3,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,2,2,4,5,2,1,0,1,1,19
18103,SURRY VOL. FIRE DEPT.,SURRY VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,17,9,8,13,14,18,23,13,14,9,8,155
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,2,0,1,1,0,0,0,6
18302,STONY CREEK VOL. FIRE DEPT.,STONY CREEK VOL. FIRE DEPT.,STONY CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,15,11,13,8,8,9,16,6,5,5,4,9,109
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,1,0,1,2,1,1,0,2,1,1,14
18303,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,4,9,8,4,3,7,3,7,2,6,5,8,66
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,6,4,2,1,6,3,1,0,3,2,37
Page 68 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:57 AM
