Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”,Name: “Table 1 of 1 on page 24 of 83”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06100,Fauquier Co. Dept of Fire/EMS,Fauquier Co. Dept of Fire/EMS,Fauquier Co. Dept of Fire/EMS,,,,,,,,,,
Count,9,12,15,9,7,10,4,15,7,18,10,15,131
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,8,5,0,1,1,0,1,6,1,7,37
06101,Warrenton,Volunteer Fire Comp,Volunteer Fire Comp,,,,,,,,,,
Count,75,82,71,53,76,97,87,64,84,81,81,70,921
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,19,19,12,6,9,13,10,7,20,17,12,156
06102,Remington Fire and Rescue,Remington Fire and Rescue,,,,,,,,,,,
Count,29,30,48,39,24,38,22,43,34,44,37,35,423
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,0,4,2,0,1,2,0,1,0,1,19
06103,Marshall Fire Dept,Marshall Fire Dept,,,,,,,,,,,
Count,38,50,34,49,59,28,31,33,25,23,33,28,431
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,1,1,2,2,1,2,1,0,2,2,4,3,21
06104,The Plains Fire and Rescue Dep,The Plains Fire and Rescue Dep,The Plains Fire and Rescue Dep,,,,,,,,,,
Count,19,19,10,0,0,0,13,12,14,14,14,4,119
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
06107,Catlett Fire Dept,,,,,,,,,,,,
Count,12,12,4,3,2,1,0,0,0,0,0,0,34
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 24 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:34 AM
