Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”,Name: “Table 1 of 1 on page 22 of 83”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04903,Randolph District VFD,Randolph District VFD,,,,,,,,,,,
Count,0,0,0,0,0,0,0,3,1,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
05101,Clintwood Vol. Fire Dept.,Clintwood Vol. Fire Dept.,,,,,,,,,,,
Count,21,31,22,20,25,19,18,10,9,14,11,5,205
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,2,3,2,1,0,0,0,0,1,13
05102,Haysi VFD,,,,,,,,,,,,
Count,10,12,11,7,16,25,15,0,0,0,0,0,96
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,2,1,1,0,1,0,0,0,0,0,8
05103,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,,,,,,,,,,
Count,6,5,4,4,6,6,7,1,0,0,3,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,4,3,6,2,4,6,1,0,3,1,39
05300,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,,,,,,,,,,
Count,3,4,5,1,2,0,3,2,1,0,0,0,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,5,3,3,0,0,4,2,5,23
05301,Dinwiddie Vol. Fire & Rescue,Dinwiddie Vol. Fire & Rescue,Dinwiddie Vol. Fire & Rescue,,,,,,,,,,
Count,60,72,47,28,46,54,44,64,56,75,49,76,671
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,21,17,4,13,19,2,15,13,16,17,14,166
Page 22 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:33 AM
