Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”,Name: “Table 1 of 1 on page 49 of 83”
Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
13117,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,,,,,,,,,,
Count,6,1,9,6,4,0,8,9,5,5,10,9,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,7,10,2,3,0,7,15,5,6,12,10,80
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,,
Count,17,13,14,11,12,13,6,8,11,7,5,6,123
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,6,3,2,3,4,5,2,4,2,1,0,35
13303,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,10,13,11,12,8,18,14,6,5,8,7,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,1,0,0,0,1,2,0,1,1,10
13502,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,31,22,36,27,32,16,29,26,24,25,26,32,326
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,7,12,4,2,2,4,3,7,3,9,4,68
13504,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,17,25,18,7,19,12,11,16,21,20,16,0,182
Exposures,0,0,0,0,1,1,0,0,0,0,0,0,2
Aid Given,2,8,2,1,0,1,0,0,0,0,1,0,15
13700,County of Orange Fire & EMS,County of Orange Fire & EMS,County of Orange Fire & EMS,,,,,,,,,,
Count,230,246,194,239,215,239,228,242,193,264,197,241,"2,728"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,3,2,0,1,2,1,0,1,3,1,21
Page 49 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:47 AM
