Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”,Name: “Table 1 of 1 on page 74 of 83”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,4,2,1,0,0,0,0,0,0,2,10,3,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,7,10,14,5,3,1,4,3,6,1,3,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,0,0,0,0,0,2
19701,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,,,,,,,,,,
Count,3,13,5,4,6,8,7,11,13,6,6,9,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,2,3,1,2,1,0,4,1,16
19702,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,3,1,3,0,10,7,6,8,4,4,7,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,1,3,4,5,4,2,4,2,3,5,40
19703,MAX MEADOWS VOL. FIRE DEPT.,MAX MEADOWS VOL. FIRE DEPT.,MAX MEADOWS VOL. FIRE DEPT.,,,,,,,,,,
Count,18,25,14,16,12,25,23,18,13,23,27,24,238
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,2,1,1,0,0,1,2,10
19704,RURAL RETREAT VOL. FIRE,RURAL RETREAT VOL. FIRE,,,,,,,,,,,
Count,5,8,8,8,11,12,18,17,12,7,14,11,131
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,1,0,0,0,2
Page 74 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:00 AM
