Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”,Name: “Table 1 of 1 on page 21 of 83”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04703,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,6,3,5,9,12,2,1,5,4,6,11,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,2,0,0,3,1,4,0,1,0,1,19
04704,SALEM VOL. FIRE DEPT.,SALEM VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,11,13,12,7,11,0,0,0,0,0,0,64
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,12,5,12,8,6,0,0,0,0,0,0,58
04706,LITTLE FORK VFD & RESCUE CO.,LITTLE FORK VFD & RESCUE CO.,LITTLE FORK VFD & RESCUE CO.,,,,,,,,,,
Count,15,17,9,18,21,19,10,14,10,13,19,16,181
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,4,4,5,2,2,6,1,2,2,4,40
04707,REVA VOL. FIRE & RESCUE DEPT.,REVA VOL. FIRE & RESCUE DEPT.,REVA VOL. FIRE & RESCUE DEPT.,,,,,,,,,,
Count,3,1,0,4,4,6,15,24,23,32,30,16,158
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,5,4,3,7,9,9,6,15,4,62
04901,CARTERSVILLE VOL. FIRE DEPT.,CARTERSVILLE VOL. FIRE DEPT.,CARTERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,4,3,6,1,5,2,3,6,4,1,2,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,1,0,0,1,0,2,0,0,0,0,9
04902,CUMBERLAND VOL. FIRE DEPT.,CUMBERLAND VOL. FIRE DEPT.,CUMBERLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,5,10,11,7,3,3,2,0,1,2,5,1,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,0,0,0,0,0,0,0,0,0,4
Page 21 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:33 AM
