Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”,Name: “Table 1 of 1 on page 37 of 83”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08902,BASSETT VOLUNTEER FIRE,BASSETT VOLUNTEER FIRE,BASSETT VOLUNTEER FIRE,,,,,,,,,,
Count,25,19,23,18,16,21,23,9,13,10,17,22,216
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,0,4,1,5,0,1,0,1,2,1,23
08903,COLLINSVILLE VOL. FIRE DEPT.,COLLINSVILLE VOL. FIRE DEPT.,COLLINSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,24,22,26,25,31,28,20,25,24,30,25,19,299
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,3,2,4,4,4,4,1,2,3,1,34
08904,DYER'S STORE VOL. FIRE DEPT.,DYER'S STORE VOL. FIRE DEPT.,DYER'S STORE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,4,2,1,6,2,2,4,4,3,7,8,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,1,0,0,0,1,2,2,7
08905,Fieldale Fire Department,Fieldale Fire Department,,,,,,,,,,,
Count,3,1,5,11,9,13,6,0,4,2,16,5,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,0,1,1,1,0,1,0,2,3,13
08906,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,,,,,,,,,,
Count,12,12,9,4,10,6,11,4,6,7,13,8,102
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,1,2,1,3,1,1,0,2,1,0,20
08908,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,21,31,47,31,31,22,40,16,21,28,26,31,345
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,5,4,2,2,3,1,2,0,2,3,26
Page 37 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:39 AM
