Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”,Name: “Table 1 of 1 on page 47 of 83”
Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12502,PINEY RIVER VOL. FIRE DEPT.,PINEY RIVER VOL. FIRE DEPT.,PINEY RIVER VOL. FIRE DEPT.,,,,,,,,,,
Count,8,17,11,6,4,7,9,11,10,3,17,15,118
Exposures,0,1,0,0,0,0,0,0,0,0,0,1,2
Aid Given,1,2,2,1,1,2,1,4,1,1,2,1,19
12503,FABER VOL. FIRE DEPT.,FABER VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,7,3,4,3,2,4,8,8,0,0,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,8,5,3,1,1,2,2,4,0,0,0,32
12504,GLADSTONE VOL. FIRE DEPT.,GLADSTONE VOL. FIRE DEPT.,GLADSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,5,7,2,5,1,4,5,8,5,6,8,59
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,1,0,2,1,1,2,3,12
12505,ROCKFISH VALLEY VOL. FIRE,ROCKFISH VALLEY VOL. FIRE,ROCKFISH VALLEY VOL. FIRE,,,,,,,,,,
Count,10,11,4,5,3,5,11,5,11,5,8,8,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,7,5,6,3,2,2,6,4,1,1,3,47
12506,Station 2 (Valley),Station 2 (Valley),,,,,,,,,,,
Count,0,0,0,0,1,13,17,14,12,9,24,22,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,1,7,7,2,7,2,8,36
12507,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,,,,,,,,,,
Count,1,5,4,4,7,11,11,11,7,5,3,9,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,1,0,2
Page 47 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:46 AM
