Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”,Name: “Table 1 of 1 on page 43 of 83”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10903,LOCUST CREEK VOL. FIRE DEPT.,LOCUST CREEK VOL. FIRE DEPT.,LOCUST CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,14,17,29,18,26,23,23,9,9,12,19,15,214
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,3,3,1,2,1,1,11
10904,LOUISA VOL. FIRE DEPT.,LOUISA VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,34,25,22,12,26,20,22,10,13,14,21,240
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,34,18,16,19,27,14,14,12,19,28,27,246
10905,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,,,,,,,,,,,
Count,15,28,36,20,13,35,21,17,19,13,21,19,257
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,12,19,8,8,14,5,8,9,4,5,14,114
10907,ZION CROSSROADS VOL. F. D.,ZION CROSSROADS VOL. F. D.,ZION CROSSROADS VOL. F. D.,,,,,,,,,,
Count,19,23,13,14,13,1,16,6,3,4,0,1,113
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,10,11,8,9,0,7,7,4,18,23,6,109
11101,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,,,,,,,,,,
Count,13,14,7,10,8,11,16,11,5,10,8,0,113
Exposures,0,1,0,0,0,1,0,0,0,0,0,0,2
Aid Given,1,5,1,0,0,2,0,0,2,0,0,0,11
11102,MEHERRIN VOL. FIRE DEPT.,MEHERRIN VOL. FIRE DEPT.,MEHERRIN VOL. FIRE DEPT.,,,,,,,,,,
Count,17,23,0,0,0,0,0,0,0,0,0,0,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 43 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:43 AM
