Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”,Name: “Table 1 of 1 on page 64 of 83”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16903,Gate City,,,,,,,,,,,,
Count,12,6,11,10,8,8,7,9,4,8,15,8,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,7,5,2,4,1,3,2,2,3,2,35
16905,Nickelsville Fire,,,,,,,,,,,,
Count,0,0,0,0,3,0,0,0,0,0,0,1,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
16906,Weber City Fire,,,,,,,,,,,,
Count,10,8,8,14,6,12,6,9,7,5,5,2,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,4,3,2,3,2,0,1,5,2,1,26
16907,Ft. Blackmore Fire,Ft. Blackmore Fire,,,,,,,,,,,
Count,15,1,7,5,2,6,5,0,4,2,2,2,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,3,2,0,1,0,2,0,0,0,9
17109,TOMS BROOK,,,,,,,,,,,,
Count,15,17,8,8,6,12,25,29,27,10,0,0,157
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,30,27,22,29,28,24,6,2,5,2,0,0,175
17112,WOODSTOCK FIRE DEPT.,WOODSTOCK FIRE DEPT.,,,,,,,,,,,
Count,33,28,36,41,25,44,36,41,28,39,33,36,420
Exposures,2,0,0,0,0,0,1,0,0,0,0,0,3
Aid Given,6,9,4,8,6,6,4,7,3,7,11,11,82
Page 64 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:55 AM
