Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”,Name: “Table 1 of 1 on page 66 of 83”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17302,ATKINS VOL. FIRE DEPT.,ATKINS VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,5,4,7,9,7,7,6,3,4,4,6,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
17303,CHILHOWIE FIRE DEPARTMENT,CHILHOWIE FIRE DEPARTMENT,CHILHOWIE FIRE DEPARTMENT,,,,,,,,,,
Count,79,80,81,67,76,60,76,56,91,83,81,84,914
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,2,2,1,0,0,1,1,0,0,2,9
17304,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,13,20,21,17,17,27,10,15,21,24,18,203
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,1,0,0,0,0,0,0,3
17305,NEBO VOL. FIRE DEPT.,NEBO VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,5,3,0,0,0,0,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,0,0,1
17306,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,10,12,5,12,9,3,4,3,9,4,8,87
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,0,0,0,0,0,0,0,0,0,2,0,1,3
17307,SUGAR GROVE VOL. FIRE DEPT.,SUGAR GROVE VOL. FIRE DEPT.,SUGAR GROVE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,1,3,1,6,2,0,1,0,2,3,4,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 66 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:56 AM
