Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”,Name: “Table 1 of 1 on page 17 of 83”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03115,LYN-DAN HEIGHTS VOL. FIRE,LYN-DAN HEIGHTS VOL. FIRE,LYN-DAN HEIGHTS VOL. FIRE,,,,,,,,,,
Count,23,24,21,18,22,33,15,27,21,19,20,16,259
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,7,0,1,0,1,1,5,0,1,2,2,21
03116,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,14,35,10,25,7,28,16,17,9,10,18,13,202
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,3,0,0,1,0,0,0,0,0,0,11
03117,EVINGTON VOL. FIRE DEPT.,EVINGTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,22,29,20,14,13,14,9,14,10,13,14,12,184
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,10,1,3,4,5,1,2,2,4,2,4,38
03302,Ladysmith Vol. Fire Dept.,Ladysmith Vol. Fire Dept.,,,,,,,,,,,
Count,73,51,59,56,56,80,66,70,40,0,0,0,551
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,4,4,8,8,4,5,5,0,0,0,48
03305,FROG LEVEL VOL. FIRE DEPT.,FROG LEVEL VOL. FIRE DEPT.,FROG LEVEL VOL. FIRE DEPT.,,,,,,,,,,
Count,21,24,20,15,19,22,5,14,10,10,10,11,181
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,14,7,12,7,8,10,8,12,7,5,5,4,99
03501,CANA VOLUNTEER FIRE,CANA VOLUNTEER FIRE,,,,,,,,,,,
Count,19,22,27,14,12,13,15,18,7,11,16,25,199
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,7,5,2,3,0,3,2,1,2,1,2,31
Page 17 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:30 AM
