Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”,Name: “Table 1 of 1 on page 18 of 83”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03502,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,30,27,49,37,23,27,26,27,34,26,29,35,370
Exposures,1,4,0,0,0,0,0,0,0,0,1,0,6
Aid Given,0,0,1,2,1,1,0,1,0,1,1,2,10
03503,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,7,7,4,9,6,2,5,8,5,14,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,1,2,1,2,2,1,3,2,1,18
03601,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,,,,,,,,,,
Count,19,22,21,9,9,17,12,18,18,13,14,17,189
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,0,0,1
03701,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,,,,,,,,,,
Count,6,8,9,13,5,11,9,7,9,8,12,3,100
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,9,0,1,1,1,1,3,1,0,3,2,22
03702,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,,,,,,,,,,
Count,3,1,3,3,2,1,2,3,1,5,4,3,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,0,1,0,0,0,0,2,3,4,13
03704,Drakes Branch Vol. Fire Dept.,Drakes Branch Vol. Fire Dept.,Drakes Branch Vol. Fire Dept.,,,,,,,,,,
Count,2,1,2,3,2,5,1,2,0,3,5,3,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,2,3,1,1,3,4,1,2,20
Page 18 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:30 AM
