Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”,Name: “Table 1 of 1 on page 67 of 83”
Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17501,BOYKINS VOL. FIRE DEPT.,BOYKINS VOL. FIRE DEPT.,,,,,,,,,,,
Count,27,28,17,18,3,0,0,0,0,0,1,0,94
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,7,0,0,2,0,0,0,1,1,0,11
17502,BRANCHVILLE VOL. FIRE DEPT.,BRANCHVILLE VOL. FIRE DEPT.,BRANCHVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,3,1,0,0,0,0,0,0,0,0,0,7
Exposures,0,2,1,0,0,0,0,0,0,0,0,0,3
Aid Given,2,5,2,0,0,0,0,0,0,0,0,0,9
17504,COURTLAND VOL. FIRE DEPT.,COURTLAND VOL. FIRE DEPT.,COURTLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,4,14,6,10,8,14,3,14,8,7,8,8,104
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,3,1,1,2,0,2,2,0,2,2,18
17507,NEWSOMS VOL. FIRE DEPT.,NEWSOMS VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,5,1,1,2,8,7,3,5,5,4,1,44
Exposures,0,0,0,0,0,0,0,0,0,1,3,0,4
Aid Given,1,3,3,1,1,1,0,0,1,2,2,3,18
17508,SEDLEY VOL. FIRE DEPT.,SEDLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,9,9,7,7,7,6,8,5,12,8,8,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,2,2,3,1,1,1,2,3,6,28
17700,SPOTSYLVANIA FIRE & RESCUE,SPOTSYLVANIA FIRE & RESCUE,SPOTSYLVANIA FIRE & RESCUE,,,,,,,,,,
Count,528,498,496,452,501,541,505,535,505,116,0,0,"4,677"
Exposures,2,3,3,0,2,2,3,5,3,0,0,0,23
Aid Given,9,3,4,3,4,8,7,1,4,0,0,0,43
Page 67 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:57 AM
