Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”,Name: “Table 1 of 1 on page 55 of 83”
Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14317,DRY FORK VFD,,,,,,,,,,,,
Count,12,22,14,10,18,20,22,12,23,16,0,1,170
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,2,1,3,1,1,2,2,0,0,0,15
14318,Cascade,,,,,,,,,,,,
Count,8,15,7,13,10,6,11,13,5,9,17,12,126
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,3,0,3,4,0,4,0,2,1,0,22
14319,KENTUCK VOL. FIRE DEPT.,KENTUCK VOL. FIRE DEPT.,,,,,,,,,,,
Count,33,32,10,14,14,12,17,15,12,17,13,9,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,5,4,3,2,3,2,2,0,6,2,3,38
14320,KEELING VOL. FIRE DEPT.,KEELING VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,1,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
14321,LAUREL GROVE,,,,,,,,,,,,
Count,30,32,23,27,24,10,14,21,27,25,27,23,283
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,0,1,1,1,2,1,3,1,2,18
14501,POWHATAN CO. VOL. FIRE DEPT.,POWHATAN CO. VOL. FIRE DEPT.,POWHATAN CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,49,57,49,58,40,41,36,26,36,28,26,26,472
Exposures,0,0,0,0,2,0,0,0,0,0,0,0,2
Aid Given,14,14,1,3,6,11,7,5,5,1,5,4,76
Page 55 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:51 AM
