Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”,Name: “Table 1 of 1 on page 63 of 83”
Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16544,Hose Company No. 4,Hose Company No. 4,,,,,,,,,,,
Count,71,98,62,55,68,69,68,67,71,79,77,90,875
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,15,23,20,13,8,9,8,21,21,55,21,29,243
16702,DANTE VOL. FIRE DEPT.,DANTE VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,1,4,1,0,0,0,0,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
16705,BELFAST-ROSEDALE VOL. F.D.,BELFAST-ROSEDALE VOL. F.D.,BELFAST-ROSEDALE VOL. F.D.,,,,,,,,,,
Count,3,6,1,3,0,0,0,0,0,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
16706,COPPER CREEK-MOCCASIN VFD,COPPER CREEK-MOCCASIN VFD,COPPER CREEK-MOCCASIN VFD,,,,,,,,,,
Count,2,2,3,11,8,8,8,6,2,0,5,8,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,1,0,0,1,0,0,0,4
16707,"Castlewood Fire & Rescue, Inc.","Castlewood Fire & Rescue, Inc.","Castlewood Fire & Rescue, Inc.",,,,,,,,,,
Count,3,3,6,3,2,5,5,3,1,5,2,3,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,1,0,1,0,1,0,1,0,6
16901,Duffield Fire & Rescue,Duffield Fire & Rescue,,,,,,,,,,,
Count,6,5,15,11,8,8,8,7,10,4,11,10,103
Exposures,0,0,2,0,1,0,0,0,0,0,0,0,3
Aid Given,0,0,0,0,0,0,0,3,2,0,3,1,9
Page 63 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:55 AM
