Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”,Name: “Table 1 of 1 on page 60 of 83”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16111,BLACK CREEK VOL. FIRE DEPT.,BLACK CREEK VOL. FIRE DEPT.,BLACK CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,3,1,3,0,1,0,0,0,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,0,0,0,0,0,2
16112,READ MT. VFD STATION #12,READ MT. VFD STATION #12,,,,,,,,,,,
Count,50,33,36,23,23,44,33,41,34,39,29,37,422
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,49,53,44,27,34,30,38,26,33,37,36,31,438
16302,GLASGOW VOL. FIRE DEPT.,GLASGOW VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,14,8,13,8,9,12,6,7,15,12,7,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,14,7,9,10,4,7,1,1,2,2,9,73
16304,KERRS CREEK VOL. FIRE DEPT.,KERRS CREEK VOL. FIRE DEPT.,KERRS CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,10,7,18,15,4,6,6,12,7,3,0,88
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,12,7,7,5,2,4,2,4,5,2,0,51
16305,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,,,,,,,,,,,
Count,34,56,56,31,41,37,35,31,39,25,25,31,441
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,8,4,7,3,5,6,4,4,5,5,6,67
16306,ROCKBRIDGE-BATHS VOL FIRE,ROCKBRIDGE-BATHS VOL FIRE,ROCKBRIDGE-BATHS VOL FIRE,,,,,,,,,,
Count,4,7,8,3,4,12,7,13,1,4,3,8,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,4,0,7,4,3,0,1,2,1,3,3,34
Page 60 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:54 AM
