Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”,Name: “Table 1 of 1 on page 56 of 83”
Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14502,HUGUENOT VOL. FIRE DEPT.,HUGUENOT VOL. FIRE DEPT.,HUGUENOT VOL. FIRE DEPT.,,,,,,,,,,
Count,50,49,41,44,38,53,45,38,18,20,22,21,439
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,12,17,7,20,8,8,15,8,5,5,4,4,113
14503,MACON FIRE DEPT.,MACON FIRE DEPT.,,,,,,,,,,,
Count,4,14,10,2,6,8,5,5,2,10,9,6,81
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,11,1,3,4,3,6,3,3,1,4,2,42
14504,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,46,42,45,27,30,30,31,32,30,34,35,35,417
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,5,5,5,3,1,4,3,4,4,4,4,51
14505,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,12,18,5,11,13,7,1,6,1,4,8,6,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,11,10,7,8,0,0,0,6,6,4,69
14701,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,17,26,18,23,24,26,22,22,24,21,18,19,260
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,11,2,2,2,2,4,1,3,2,3,5,40
14702,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,,,,,,,,,,
Count,8,11,6,1,6,3,6,2,6,10,11,9,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,5,3,5,2,1,2,4,3,2,2,36
Page 56 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:52 AM
