Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”,Name: “Table 1 of 1 on page 58 of 83”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15505,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,8,9,4,9,7,10,5,9,15,10,12,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,3,7,0,0,0,0,1,1,14
15506,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,,,,,,,,,,
Count,22,21,25,28,25,21,19,36,26,33,35,39,330
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,1,0,0,0,0,1,3
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,3,4,12,3,7,8,9,7,5,10,8,4,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,0,1,0,1,0,0,1,2,8
15508,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
Count,7,1,8,5,5,6,7,10,4,3,6,5,67
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
15701,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,,,,,,,,,,,
Count,19,17,14,15,22,20,17,22,26,14,17,17,220
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,41,33,28,44,27,41,35,33,48,33,42,40,445
15702,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,,,,,,,,,,
Count,14,5,8,5,3,9,8,8,5,8,9,5,87
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,2,2,5,2,2,5,5,2,1,7,43
Page 58 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:53 AM
