Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”,Name: “Table 1 of 1 on page 10 of 83”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01904,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,,,,,,,,,,
Count,10,13,11,5,6,6,9,7,7,5,6,12,97
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,0,1,2,0,3,0,2,1,3,19
01905,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,,,,,,,,,,
Count,28,26,17,23,26,28,15,23,14,25,17,20,262
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,14,7,6,3,6,1,7,2,3,3,6,60
01907,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,,,,,,,,,,
Count,10,8,9,8,6,21,11,13,7,5,12,7,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,3,0,3,3,3,2,1,4,2,2,27
01908,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,,,,,,,,,,,
Count,18,30,20,25,27,19,18,22,21,20,11,26,257
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,4,2,3,6,3,4,5,4,0,0,39
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,22,14,8,12,9,10,16,12,9,13,6,9,140
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,2,5,5,2,2,2,0,0,1,1,0,1,21
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,3,8,6,6,5,5,8,4,0,1,1,7,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,5,4,6,1,2,3,4,0,2,5,4,43
Page 10 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:28 AM
