Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”,Name: “Table 1 of 1 on page 81 of 83”
Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
77500,Salem Fire Department,Salem Fire Department,,,,,,,,,,,
Count,195,220,205,177,154,183,175,178,114,146,152,119,"2,018"
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,3,4,12,4,4,5,4,2,1,1,2,1,43
78000,SOUTH BOSTON FIRE DEPT.,SOUTH BOSTON FIRE DEPT.,SOUTH BOSTON FIRE DEPT.,,,,,,,,,,
Count,135,116,149,127,143,141,145,129,119,120,110,137,"1,571"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,1,1,1,2,0,0,1,1,1,10
79000,Staunton Fire Department,Staunton Fire Department,,,,,,,,,,,
Count,177,179,179,176,187,186,225,209,165,169,190,169,"2,211"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,32,26,17,19,16,17,18,6,16,31,18,241
80000,Suffolk Fire Department,Suffolk Fire Department,,,,,,,,,,,
Count,931,963,962,905,"1,013",942,889,882,859,933,834,982,"11,095"
Exposures,0,0,0,0,0,0,0,0,1,1,0,1,3
Aid Given,1,9,5,8,10,7,9,7,1,5,2,0,64
80001,CHUCKATUCK VOLUNTEER FIRE,CHUCKATUCK VOLUNTEER FIRE,CHUCKATUCK VOLUNTEER FIRE,,,,,,,,,,
Count,3,9,12,5,8,7,11,4,7,11,6,3,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,2,0,3,0,2,0,2,0,0,0,13
80002,DRIVER VOLUNTEER FIRE,DRIVER VOLUNTEER FIRE,,,,,,,,,,,
Count,5,10,24,16,27,19,19,20,7,8,16,6,177
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,5,1,4,2,4,1,1,2,0,1,25
Page 81 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:04 AM
