Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”,Name: “Table 1 of 1 on page 57 of 83”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14703,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,,,,,,,,,,
Count,5,6,2,3,3,2,1,2,2,1,1,5,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,8,0,0,0,2,0,0,0,1,1,0,13
14704,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,,,,,,,,,,
Count,6,13,6,4,4,5,6,2,6,5,10,2,69
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,2,1,2,2,0,2,1,0,1,17
14900,PRINCE GEORGE FIRE & EMS,PRINCE GEORGE FIRE & EMS,PRINCE GEORGE FIRE & EMS,,,,,,,,,,
Count,83,126,108,72,100,107,108,132,101,78,115,105,"1,235"
Exposures,0,0,0,0,0,3,1,0,0,0,0,0,4
Aid Given,3,7,7,4,6,10,4,7,2,5,2,6,63
15301,PRINCE WILLIAM FIRE & RESCUE,PRINCE WILLIAM FIRE & RESCUE,PRINCE WILLIAM FIRE & RESCUE,,,,,,,,,,
Count,"1,783","1,702","1,635","1,720","1,850","1,841","1,503","1,659","1,571","1,419",563,567,"17,813"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,0,0,0,0,0,2
15501,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,9,12,10,8,6,9,4,1,6,17,4,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,0,0,0,1,1,1,5
15502,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,,,,,,,,,,
Count,15,35,19,19,20,20,23,15,18,18,30,23,255
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,2,1,0,1,0,0,1,0,6
Page 57 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:52 AM
