Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”,Name: “Table 1 of 1 on page 65 of 83”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17113,CONICVILLE VOL. FIRE DEPT.,CONICVILLE VOL. FIRE DEPT.,CONICVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,17,21,19,11,18,16,18,9,19,15,17,0,180
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,1,0,0,3,1,1,0,1,4,0,18
17114,FORT VALLEY VOL. FIRE DEPT.,FORT VALLEY VOL. FIRE DEPT.,FORT VALLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,3,1,7,3,1,2,5,9,7,7,15,0,60
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,7,5,1,7,2,2,2,0,1,1,0,34
17115,Edinburg Fire Department,Edinburg Fire Department,,,,,,,,,,,
Count,7,12,7,7,16,13,11,9,17,13,16,11,139
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,14,9,11,9,11,8,7,6,8,9,11,113
17123,New Market Fire Department,New Market Fire Department,,,,,,,,,,,
Count,22,29,13,0,0,0,0,0,0,0,0,0,64
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,6,7,0,0,0,0,0,0,0,0,0,28
17151,STRASBURG VOL. FIRE DEPT.,STRASBURG VOL. FIRE DEPT.,STRASBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,26,21,16,30,21,33,23,29,21,25,21,16,282
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,28,17,17,22,14,12,12,2,14,16,13,185
17301,ADWOLFE VOL. FIRE DEPT.,ADWOLFE VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,5,3,4,3,0,4,6,3,2,3,6,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,2,0,0,0,1,0,0,1,6
Page 65 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:56 AM
