Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”,Name: “Table 1 of 1 on page 9 of 83”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01518,NEW HOPE,,,,,,,,,,,,
Count,15,15,22,27,15,21,20,9,11,15,14,8,192
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,5,5,6,6,0,1,3,1,2,2,37
01519,DOOMS/WILSON VOL.FIRE DEPT.,DOOMS/WILSON VOL.FIRE DEPT.,DOOMS/WILSON VOL.FIRE DEPT.,,,,,,,,,,
Count,23,40,16,17,17,15,13,10,12,17,3,11,194
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,9,7,10,8,7,8,6,10,9,7,10,98
01521,MT SOLON,,,,,,,,,,,,
Count,12,21,14,27,22,20,28,25,24,18,14,25,250
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,1,3,3,1,0,1,0,1,12
01901,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,,,,,,,,,,
Count,8,6,9,5,9,4,12,12,5,6,2,8,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,8,3,3,1,1,1,4,1,2,2,2,31
01902,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,,,,,,,,,,,
Count,45,41,40,24,40,38,40,40,33,32,42,32,447
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,18,16,0,10,5,4,6,7,9,8,16,113
01903,HARDY VOL. FIRE DEPT.,HARDY VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,7,6,6,3,0,3,4,0,2,3,3,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,2,6,1,0,0,2,1,2,0,1,22
Page 9 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:28 AM
