Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”,Name: “Table 1 of 1 on page 51 of 83”
Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14101,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,16,12,16,16,9,9,17,10,13,17,10,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,1,2,2,3,2,1,2,0,1,18
14102,CCDF VOL. FIRE DEPT.,CCDF VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,12,3,0,0,0,0,0,0,1,0,0,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,0,0,0,0,0,2
14104,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,,,,,,,,,,
Count,1,0,2,2,3,0,1,3,1,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,2,2,1,0,2,1,3,0,0,14
14105,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,,,,,,,,,,
Count,3,1,3,2,7,5,4,1,0,0,0,0,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,3,2,1,0,0,1,0,0,0,0,14
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,,
Count,16,28,24,25,34,29,39,19,15,19,24,16,288
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,3,0,1,2,0,1,1,0,1,0,13
14107,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,,,,,,,,,,
Count,61,32,36,32,19,45,40,32,25,31,22,29,404
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,0,2,0,6,2,3,0,4,0,2,25
Page 51 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:49 AM
