Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”,Name: “Table 1 of 1 on page 53 of 83”
Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14305,TUNSTALL VOL. FIRE & RESCUE,TUNSTALL VOL. FIRE & RESCUE,TUNSTALL VOL. FIRE & RESCUE,,,,,,,,,,
Count,38,33,46,33,34,33,35,38,40,43,36,39,448
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,12,11,6,4,11,3,5,2,4,3,4,68
14306,MOUNT HERMON,MOUNT HERMON,,,,,,,,,,,
Count,34,32,37,25,27,34,35,45,33,43,33,34,412
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,1,7,8,9,5,5,3,6,5,5,64
14307,MOUNT CROSS,,,,,,,,,,,,
Count,27,7,33,20,23,19,20,39,35,32,16,28,299
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,2,1,1,3,0,2,1,10
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,3,4,5,7,7,4,1,5,2,3,3,2,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,1,2,3,0,0,1,1,13,4,29
14309,RINGGOLD,,,,,,,,,,,,
Count,49,66,58,51,47,61,64,54,72,50,54,54,680
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,0,0,2,2,1,1,1,1,1,5,21
14310,BACHELORS HALL,BACHELORS HALL,,,,,,,,,,,
Count,13,10,14,4,6,4,7,4,5,15,2,6,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,3,3,4,3,2,3,0,0,2,4,28
Page 53 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:50 AM
