Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”,Name: “Table 1 of 1 on page 41 of 83”
Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10701,Leesburg Vol. Fire Company,Leesburg Vol. Fire Company,,,,,,,,,,,
Count,152,158,174,141,204,196,166,161,169,193,159,139,"2,012"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,6,2,19,10,6,5,5,5,2,7,74
10702,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,43,2,1,33,43,44,35,29,56,49,38,41,414
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,1,0,13,15,16,13,5,8,3,2,8,104
10703,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,8,5,9,9,11,15,12,14,22,15,19,21,160
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,4,4,3,3,7,5,4,4,0,7,3,7,51
10704,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,31,23,18,23,30,33,16,19,16,12,7,19,247
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,3,6,2,6,4,5,5,4,2,6,49
10705,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,26,47,36,34,41,52,41,31,31,28,0,0,367
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,13,10,8,10,4,7,5,4,12,0,0,82
10706,ASHBURN FIRE & RESCUE,ASHBURN FIRE & RESCUE,,,,,,,,,,,
Count,395,345,377,383,402,447,468,441,427,455,388,426,"4,954"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,33,31,20,29,21,25,25,34,27,32,26,317
Page 41 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:42 AM
