Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”,Name: “Table 1 of 1 on page 59 of 83”
Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15703,AMISSVILLE VOLUNTEER FIRE &,AMISSVILLE VOLUNTEER FIRE &,AMISSVILLE VOLUNTEER FIRE &,,,,,,,,,,
Count,32,12,22,24,37,29,19,24,22,0,0,0,221
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,7,18,15,16,18,9,23,18,0,0,0,137
15704,FLINT HILL VOL. FIRE DEPT.,FLINT HILL VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,5,4,5,5,2,5,5,1,5,7,9,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,6,4,6,4,5,8,4,5,0,5,55
15706,CHESTER GAP VOL. FIRE DEPT.,CHESTER GAP VOL. FIRE DEPT.,CHESTER GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,11,5,3,1,4,6,3,5,2,9,6,8,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,14,14,17,20,19,8,15,9,14,19,20,182
15901,RICHMOND CO. VOL. FIRE DEPT.,RICHMOND CO. VOL. FIRE DEPT.,RICHMOND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,15,16,3,5,7,2,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,0,0,0,0,0,1
16100,Roanoke County Fire & Rescue,Roanoke County Fire & Rescue,Roanoke County Fire & Rescue,,,,,,,,,,
Count,856,"1,003",931,881,922,983,940,857,827,933,886,984,"11,003"
Exposures,1,0,1,2,0,0,0,0,0,0,0,0,4
Aid Given,33,32,27,31,28,35,40,25,19,23,13,28,334
16102,VINTON VOL. FIRE DEPT.,VINTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,10,7,21,17,18,11,14,5,11,7,11,139
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,0,1,0,0,0,1,0,0,0,0,0,0,2
Page 59 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:54 AM
