Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”,Name: “Table 1 of 1 on page 5 of 83”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00501,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,BOILING SPRINGS VOL. FIRE,,,,,,,,,,
Count,2,0,0,1,0,0,17,6,6,20,14,13,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
00504,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,IRON GATE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,10,1,2,0,3,1,0,1,1,2,1,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,8,1,3,1,0,1,1,3,2,1,24
00505,SELMA VOL. FIRE DEPT.,SELMA VOL. FIRE DEPT.,,,,,,,,,,,
Count,13,13,8,7,6,5,8,7,0,0,0,0,67
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,4,0,4,2,0,0,0,0,12
00506,SHARON VOL. FIRE DEPT.,SHARON VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,7,9,5,6,2,5,9,5,5,7,4,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,0,1,1,1,2,2,3,4,1,1,0,20
00701,AMELIA CO. VOL. FIRE DEPT.,AMELIA CO. VOL. FIRE DEPT.,AMELIA CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,17,24,17,13,22,19,21,21,25,21,14,10,224
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,7,2,3,4,2,4,2,5,2,4,36
00702,MANNBORO VOL. FIRE DEPT.,MANNBORO VOL. FIRE DEPT.,MANNBORO VOL. FIRE DEPT.,,,,,,,,,,
Count,10,12,9,4,9,13,11,12,11,7,7,10,115
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,9,0,2,1,0,1,3,2,2,0,1,24
Page 5 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:26 AM
