Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”,Name: “Table 1 of 1 on page 83 of 83”
Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
92002,Metro. Washington Airports Aut,Metro. Washington Airports Aut,Metro. Washington Airports Aut,,,,,,,,,,
Count,386,346,437,384,434,472,456,433,358,353,324,383,"4,766"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,85,94,81,90,123,117,82,85,77,70,64,85,"1,053"
92005,RIA ARFF STATION,RIA ARFF STATION,,,,,,,,,,,
Count,49,49,45,37,18,39,50,46,45,38,32,50,498
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,1,0,2
92007,Shenandoah Valley Airport Fire,Shenandoah Valley Airport Fire,Shenandoah Valley Airport Fire,,,,,,,,,,
Count,1,1,1,2,0,0,0,1,0,1,0,0,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
92008,Lynchburg Regional Airport,Lynchburg Regional Airport,,,,,,,,,,,
Count,1,1,1,0,1,1,4,9,0,3,1,6,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Totals,Grand Totals,,,,,,,,,,,,
Count,"50,174","53,033","52,936","50,144","53,043","56,376","54,381","52,093","50,411","50,863","46,725","49,370","619,549"
Exposures,52,86,74,38,43,55,41,48,49,22,38,36,582
Aid Given,"3,274","3,813","3,341",8,"3,068","3,376","3,003","2,946","2,565","2,854","2,609","2,987","36,957"
Page 83 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,4/7/09 9:11:05 AM,4/7/09 9:11:05 AM
