Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”,Name: “Table 1 of 1 on page 48 of 83”
Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12700,New Kent Co. Dept. Fire/Rescue,New Kent Co. Dept. Fire/Rescue,New Kent Co. Dept. Fire/Rescue,,,,,,,,,,
Count,94,107,136,117,139,102,87,15,26,31,18,92,964
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,8,1,1,3,1,0,0,1,0,0,1,23
12702,QUINTON VOL. FIRE & EMS,QUINTON VOL. FIRE & EMS,,,,,,,,,,,
Count,0,4,2,0,1,0,0,0,0,0,0,0,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
12703,WEIR CREEK EMERGENCY SVC.,WEIR CREEK EMERGENCY SVC.,WEIR CREEK EMERGENCY SVC.,,,,,,,,,,
Count,0,1,2,0,0,0,0,0,0,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,"Community Fire Company, Inc.","Community Fire Company, Inc.","Community Fire Company, Inc.",,,,,,,,,,
Count,99,89,82,66,81,102,91,111,98,82,79,78,"1,058"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,1,2,4,2,1,3,3,3,3,26
13115,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,,,,,,,,,,
Count,4,6,5,3,3,2,3,6,3,3,4,1,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,4,3,5,4,3,5,0,1,2,4,36
13116,"Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc",,,,,,,,,,
Count,8,7,3,2,10,13,8,8,5,9,10,7,90
Exposures,0,0,0,0,0,0,0,0,1,0,0,0,1
Aid Given,4,6,5,1,1,5,2,7,0,5,7,6,49
Page 48 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:46 AM
