Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”,Name: “Table 1 of 1 on page 12 of 83”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02301,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,,,,,,,,,,
Count,11,14,14,11,14,10,11,5,13,9,5,11,128
Exposures,0,0,0,0,0,0,2,0,0,0,0,0,2
Aid Given,9,5,1,1,3,4,7,3,0,0,1,5,39
02302,TROUTVILLE FIRE DEPARTMENT,TROUTVILLE FIRE DEPARTMENT,TROUTVILLE FIRE DEPARTMENT,,,,,,,,,,
Count,20,38,23,17,30,27,19,19,14,19,23,34,283
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,17,11,9,7,10,14,6,10,12,11,13,129
02303,BUCHANAN VOL. FIRE DEPT.,BUCHANAN VOL. FIRE DEPT.,BUCHANAN VOL. FIRE DEPT.,,,,,,,,,,
Count,23,14,9,22,13,17,17,0,0,0,0,0,115
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,3,1,0,0,1,0,0,0,0,0,11
02305,EAGLE ROCK VOL. FIRE DEPT.,EAGLE ROCK VOL. FIRE DEPT.,EAGLE ROCK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,6,4,2,3,5,7,9,4,4,5,5,55
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,8,6,2,5,4,7,2,2,2,2,5,49
02306,GLEN WILTON VOL. FIRE DEPT.,GLEN WILTON VOL. FIRE DEPT.,GLEN WILTON VOL. FIRE DEPT.,,,,,,,,,,
Count,4,10,6,4,4,6,10,7,5,13,3,1,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,5,4,4,6,5,8,4,5,1,1,46
02501,ALBERTA VOL. FIRE DEPT.,ALBERTA VOL. FIRE DEPT.,,,,,,,,,,,
Count,31,44,30,32,40,41,37,49,28,29,28,31,420
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,2,8,8,8,3,7,2,9,4,7,8,3,69
Page 12 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:29 AM
