Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”,Name: “Table 1 of 1 on page 27 of 83”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06704,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,12,13,3,6,8,8,9,10,7,6,11,102
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,6,2,1,1,0,0,2,0,0,19
06705,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,,,,,,,,,,,
Count,2,1,5,2,3,1,3,0,0,1,8,4,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,6,2,1,4,3,4,2,3,2,3,41
06706,Glade Hill Fire Dept.,Glade Hill Fire Dept.,,,,,,,,,,,
Count,5,8,8,2,6,6,9,4,7,8,7,3,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,9,4,7,1,6,1,2,1,2,3,5,51
06707,ROCKY MOUNT FIRE,ROCKY MOUNT FIRE,,,,,,,,,,,
Count,40,33,36,25,30,21,26,26,16,25,12,13,303
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,1,1,1,2,1,2,0,0,0,8
06708,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,14,14,9,4,18,10,4,14,10,6,15,128
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,5,3,4,2,1,5,0,0,0,22
06709,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,,,,,,,,,,
Count,5,20,15,10,29,38,39,37,16,9,5,2,225
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,8,6,9,6,11,5,7,3,4,2,1,68
Page 27 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:35 AM
