Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”,Name: “Table 1 of 1 on page 72 of 83”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19105,MEADOWVIEW VOL. FIRE DEPT.,MEADOWVIEW VOL. FIRE DEPT.,MEADOWVIEW VOL. FIRE DEPT.,,,,,,,,,,
Count,11,21,10,15,14,15,13,11,12,6,14,18,160
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,0,0,0,2,1,5
19110,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,,,,,,,,,,
Count,23,20,16,15,23,23,14,21,15,13,12,14,209
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,2,0,1,2,1,0,0,0,8
19112,BRUMLEY GAP VOL. FIRE DEPT.,BRUMLEY GAP VOL. FIRE DEPT.,BRUMLEY GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,1,4,8,8,11,7,3,5,8,0,0,1,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,0,0,1,0,0,0,0,0,0,5
19120,Abingdon Vol. Fire Dept.,Abingdon Vol. Fire Dept.,,,,,,,,,,,
Count,28,30,33,21,39,51,41,44,23,28,43,28,409
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,1,1,2,0,1,0,4,0,13
19301,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,,,,,,,,,,
Count,36,42,38,39,42,54,44,35,47,36,34,47,494
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,2,1,0,6,6,4,5,2,2,4,41
19302,COPLE DISTRICT VOL. FIRE DEPT.,COPLE DISTRICT VOL. FIRE DEPT.,COPLE DISTRICT VOL. FIRE DEPT.,,,,,,,,,,
Count,25,29,48,22,24,34,36,40,15,28,21,22,344
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,6,1,0,0,0,1,0,0,1,1,16
Page 72 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:00 AM
