Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”,Name: “Table 1 of 1 on page 52 of 83”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14108,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,20,6,8,9,3,6,8,5,4,3,7,87
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,2,1,2,0,1,0,1,0,0,10
14109,FAIRYSTONE VOL. FIRE DEPT.,FAIRYSTONE VOL. FIRE DEPT.,FAIRYSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,12,7,2,4,2,4,3,6,2,5,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,1,0,1,1,0,0,2,0,7
14110,PATRICK SPRINGS FIRE DEPT.,PATRICK SPRINGS FIRE DEPT.,PATRICK SPRINGS FIRE DEPT.,,,,,,,,,,
Count,8,13,16,17,7,13,24,16,10,11,8,13,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,4,1,0,2,0,2,0,0,1,1,16
14301,RICEVILLE/JAVA,RICEVILLE/JAVA,,,,,,,,,,,
Count,3,5,6,1,2,3,5,2,5,11,6,4,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,3,0,2,2,0,0,0,1,1,13
14302,HURT Volunteer Fire Department,HURT Volunteer Fire Department,HURT Volunteer Fire Department,,,,,,,,,,
Count,16,22,22,13,13,11,16,10,13,13,7,14,170
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,1,2,1,3,1,3,1,2,4,3,30
14303,RENAN,,,,,,,,,,,,
Count,2,9,5,7,9,5,6,2,6,2,5,7,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,1,1,1,0,0,0,0,0,1,7
Page 52 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:49 AM
