Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”,Name: “Table 1 of 1 on page 4 of 83”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00121,TANGIER VOL. FIRE DEPT.,TANGIER VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,3,3,3,5,4,9,2,1,0,0,0,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00300,Albemarle Co.Fire Rescue,Albemarle Co.Fire Rescue,,,,,,,,,,,
Count,531,540,556,470,514,543,562,561,514,506,551,585,"6,433"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,15,18,12,14,21,18,19,9,24,16,17,202
00320,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,4,0,0,0,0,1,0,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00340,EARLYSVILLE VOL. FIRE DEPT.,EARLYSVILLE VOL. FIRE DEPT.,EARLYSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,2,2,0,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00350,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,,,,,,,,,,
Count,49,55,59,32,47,46,29,0,0,0,0,0,317
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,0,1,1,1,0,0,0,0,0,9
00370,SCOTTSVILLE VOL. FIRE DEPT.,SCOTTSVILLE VOL. FIRE DEPT.,SCOTTSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,11,13,5,2,1,1,5,1,0,0,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,6,9,2,2,0,1,0,0,0,0,27
Page 4 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:26 AM
