Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”,Name: “Table 1 of 1 on page 30 of 83”
Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06921,Millwood Station,Millwood Station,,,,,,,,,,,
Count,43,45,37,42,50,46,51,40,35,37,82,59,567
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,37,40,43,35,29,38,37,57,43,41,25,52,477
07110,EGGLESTON VOL. FIRE DEPT.,EGGLESTON VOL. FIRE DEPT.,EGGLESTON VOL. FIRE DEPT.,,,,,,,,,,
Count,8,7,5,5,5,2,1,5,0,3,5,7,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,5,0,0,0,0,0,1,1,2,0,13
07120,GLEN LYN VOL. FIRE DEPT.,GLEN LYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,32,22,2,0,0,0,0,0,0,0,0,2,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,0,0,0,0,0,2
07130,NARROWS VOL. FIRE DEPT.,NARROWS VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,2,9,8,3,7,10,4,7,7,7,5,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
07140,NEWPORT VOL. FIRE DEPT.,NEWPORT VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,4,3,0,0,0,1,0,0,0,0,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,0,0,0,0,0,0,0,0,0,4
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,6,3,8,6,10,6,10,4,8,0,5,0,66
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,3,0,1,0,1,0,1,0,1,0,8
Page 30 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:36 AM
