Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”,Name: “Table 1 of 1 on page 73 of 83”
Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19303,OAK GROVE VOLUNTEER FIRE,OAK GROVE VOLUNTEER FIRE,OAK GROVE VOLUNTEER FIRE,,,,,,,,,,
Count,24,20,18,21,19,40,19,14,25,0,11,29,240
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,13,14,4,7,12,7,4,7,0,6,5,90
19304,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,,,,,,,,,,
Count,13,17,22,16,26,30,12,12,23,9,7,0,187
Exposures,0,0,0,0,0,0,0,0,0,0,3,0,3
Aid Given,5,4,5,3,0,4,3,2,3,4,1,0,34
19501,VALLEY VOL. FIRE DEPT.,VALLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,30,30,34,25,30,47,31,40,28,35,33,22,385
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,0,0,0,2,0,0,1,0,5
19516,Coeburn Vol. Fire Department,Coeburn Vol. Fire Department,Coeburn Vol. Fire Department,,,,,,,,,,
Count,17,3,10,11,5,5,0,4,0,2,0,3,60
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,2,0,0,0,0,0,0,0,0,5
19550,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,17,4,11,14,13,12,8,9,6,11,25,10,140
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,0,1,2
19570,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,1,5,3,0,0,0,0,0,0,0,0,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,0,0,1
Page 73 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:00 AM
