Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”,Name: “Table 1 of 1 on page 15 of 83”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02708,SLATE CREEK VOL. FIRE DEPT.,SLATE CREEK VOL. FIRE DEPT.,SLATE CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,3,4,5,5,3,0,4,1,4,8,5,3,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,2,0,1,2,0,1,0,0,1,1,14
02709,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,2,4,5,3,3,1,1,3,0,6,0,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02710,PATTERSON VOL. FIRE DEPT.,PATTERSON VOL. FIRE DEPT.,PATTERSON VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,1,2,0,0,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02901,Arvonia vfd,,,,,,,,,,,,
Count,6,3,7,10,8,7,2,0,0,0,0,0,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,6,2,0,2,1,0,0,0,0,0,16
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,30,14,13,9,17,13,6,5,11,12,21,159
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
02903,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,1,1,4,2,0,0,1,2,0,0,0,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,1,0,0,0,0,0,0,0,0,4
Page 15 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:30 AM
