Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”,Name: “Table 1 of 1 on page 33 of 83”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08302,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,,,,,,,,,,
Count,15,11,4,11,8,11,18,16,21,15,12,10,152
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,1,0,0,0,0,1,0,2,7
08303,HALIFAX VOL. FIRE DEPT.,HALIFAX VOL. FIRE DEPT.,,,,,,,,,,,
Count,30,30,34,16,19,30,31,21,26,22,25,27,311
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,2,2,6,5,1,4,3,1,1,7,41
08304,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,1,1,1,0,1,1,1,0,0,0,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,0,0,1
08305,MIDWAY VOL. FIRE DEPT.,MIDWAY VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,1,0,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
08306,NORTH HALIFAX VOL. FIRE DEPT.,NORTH HALIFAX VOL. FIRE DEPT.,NORTH HALIFAX VOL. FIRE DEPT.,,,,,,,,,,
Count,23,35,26,37,30,33,22,42,38,37,23,0,346
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,2,10,5,8,3,2,0,0,0,33
08308,SCOTTSBURG VOL. FIRE DEPT.,SCOTTSBURG VOL. FIRE DEPT.,SCOTTSBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,3,0,3,1,1,0,0,0,2,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,0,1,2
Page 33 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:38 AM
