Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”,Name: “Table 1 of 1 on page 45 of 83”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11705,LaCrosse Volunteer Fire Depart,LaCrosse Volunteer Fire Depart,LaCrosse Volunteer Fire Depart,,,,,,,,,,
Count,6,11,7,9,1,10,7,13,5,7,7,7,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,12,5,7,4,5,7,8,13,8,5,13,94
11706,PALMER SPRINGS VOL. FIRE,PALMER SPRINGS VOL. FIRE,PALMER SPRINGS VOL. FIRE,,,,,,,,,,
Count,2,8,1,0,1,2,4,3,0,2,4,3,30
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,3,1,0,0,0,1,0,0,0,1,2,0,8
11707,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,30,31,37,0,0,0,0,0,0,0,0,0,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,2,0,0,0,0,0,0,0,0,0,11
11708,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,7,4,4,2,8,3,2,2,1,2,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,2,3,1,1,1,2,0,12
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,3,5,5,4,9,4,3,3,6,5,1,5,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,LOWER MIDDLESEX VOL. FIRE,LOWER MIDDLESEX VOL. FIRE,LOWER MIDDLESEX VOL. FIRE,,,,,,,,,,
Count,0,0,0,3,3,8,4,3,2,3,2,3,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,0,0,1,0,1,4,3,11
Page 45 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:44 AM
