Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”,Name: “Table 1 of 1 on page 46 of 83”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11903,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,,,,,,,,,,
Count,7,6,7,7,5,9,7,5,7,7,13,6,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,1,1,0,0,3,0,0,1,2,12
12102,Blacksburg Fire Department,Blacksburg Fire Department,,,,,,,,,,,
Count,67,83,99,70,83,92,0,0,1,110,92,74,771
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,0,0,0,0,0,0,2
12103,CHRISTIANSBURG FIRE,CHRISTIANSBURG FIRE,,,,,,,,,,,
Count,59,51,60,38,57,45,41,43,40,76,84,72,666
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,1,2,1,1,1,0,0,2,10
12104,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,,,,,,,,,,
Count,18,21,19,18,17,20,25,25,24,20,21,24,252
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,11,1,5,3,10,10,9,11,9,9,13,98
12106,RINER VOL. FIRE DEPT.,RINER VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,14,14,12,7,11,6,10,14,13,10,14,134
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,1,0,2,0,0,0,1,3,9
12501,LOVINGSTON VOL. FIRE DEPT.,LOVINGSTON VOL. FIRE DEPT.,LOVINGSTON VOL. FIRE DEPT.,,,,,,,,,,
Count,17,20,12,15,9,12,13,26,15,10,22,22,193
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,4,0,5,5,1,2,2,1,5,1,32
Page 46 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:45 AM
