Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”,Name: “Table 1 of 1 on page 80 of 83”
Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
73000,Petersburg Fire and Rescue,Petersburg Fire and Rescue,,,,,,,,,,,
Count,316,309,342,320,304,365,383,390,348,386,333,254,"4,050"
Exposures,0,9,3,3,1,3,5,3,1,2,0,3,33
Aid Given,10,13,14,6,5,8,11,13,12,9,7,4,112
73500,Poquoson Fire/Rescue,Poquoson Fire/Rescue,,,,,,,,,,,
Count,29,29,35,33,27,37,48,34,39,39,40,29,419
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,0,3,1,0,0,1,0,0,7
74000,Portsmouth Fire Department,Portsmouth Fire Department,,,,,,,,,,,
Count,"1,372","1,364","1,489","1,342","1,439","1,439","1,432","1,367","1,376","1,372","1,341","1,322","16,655"
Exposures,0,1,0,0,0,0,0,0,0,0,2,0,3
Aid Given,1,4,3,7,7,1,3,7,3,2,0,1,39
75000,Radford Fire Department,Radford Fire Department,,,,,,,,,,,
Count,78,83,53,59,49,42,60,64,48,87,52,36,711
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,1,0,3,0,2,0,0,7
76000,Richmond Fire & Emergency Serv,Richmond Fire & Emergency Serv,Richmond Fire & Emergency Serv,,,,,,,,,,
Count,"1,217","2,233","2,273","2,156","2,200","2,429","2,531","2,406","2,358","2,464","2,247","2,254","26,768"
Exposures,0,6,1,1,6,5,3,3,7,2,0,0,34
Aid Given,3,3,1,4,2,2,3,0,3,0,2,1,24
77000,Roanoke Dept. of Fire-EMS,Roanoke Dept. of Fire-EMS,,,,,,,,,,,
Count,"1,988","2,207","1,925","1,812","1,915","2,076","2,099","2,078","1,912","1,924","1,768","1,913","23,617"
Exposures,3,0,3,1,0,0,0,0,0,0,1,4,12
Aid Given,16,15,25,14,14,16,15,10,17,21,14,29,206
Page 80 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:04 AM
