Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”,Name: “Table 1 of 1 on page 76 of 83”
Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
53000,Buena Vista Fire Department,Buena Vista Fire Department,Buena Vista Fire Department,,,,,,,,,,
Count,8,19,13,15,13,18,26,18,12,15,10,17,184
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,24,17,16,6,8,22,18,16,18,11,14,186
54000,Charlottesville Fire Dept.,Charlottesville Fire Dept.,,,,,,,,,,,
Count,359,383,338,370,364,351,396,386,355,362,373,332,"4,369"
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,0,2,1,3,1,1,1,3,0,1,1,1,15
55000,Chesapeake Fire Department,Chesapeake Fire Department,Chesapeake Fire Department,,,,,,,,,,
Count,"1,938","2,034","2,130","2,134","2,139","2,167","2,197","2,103","2,099","2,113","1,936","2,018","25,008"
Exposures,2,2,4,7,4,5,2,1,4,0,1,1,33
Aid Given,7,13,10,8,13,9,2,4,3,4,12,6,91
56000,CLIFTON FORGE FIRE DEPT.,CLIFTON FORGE FIRE DEPT.,CLIFTON FORGE FIRE DEPT.,,,,,,,,,,
Count,10,8,13,5,8,4,9,9,3,6,7,9,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,5,2,4,3,4,1,5,1,8,0,38
57000,Colonial Heights Fire Dept.,Colonial Heights Fire Dept.,,,,,,,,,,,
Count,376,377,360,383,351,362,452,417,387,408,333,392,"4,598"
Exposures,0,6,0,0,0,0,0,0,0,0,0,0,6
Aid Given,30,30,30,20,21,23,29,22,23,20,27,16,291
58000,Covington Fire Department,Covington Fire Department,,,,,,,,,,,
Count,24,11,19,14,11,23,18,16,12,21,14,22,205
Exposures,0,0,2,0,0,0,0,0,0,0,0,1,3
Aid Given,4,7,6,3,4,4,2,1,5,2,5,4,47
Page 76 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:01 AM
