Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”,Name: “Table 1 of 1 on page 7 of 83”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01300,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,,,,,,,,,,
Count,"1,829","1,830","1,854","1,774","2,090","2,363","2,062","1,889","1,968","1,870","1,697","1,863","23,089"
Exposures,1,0,0,0,1,0,0,0,0,0,0,2,4
Aid Given,215,213,213,212,203,229,219,205,199,209,161,244,"2,522"
01502,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,6,14,9,11,7,16,5,13,9,13,10,11,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,0,0,0,0,0,2
01503,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,,,,,,,,,,
Count,28,37,18,15,16,17,15,26,34,28,13,24,271
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,0,2,0,0,0,0,0,0,0,6
01504,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,1,0,8,12,42,42,38,34,32,20,229
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,0,0,0,0,0,2,8,8,1,8,9,1,37
01505,WEYERS CAVE VOL. FIRE DEPT.,WEYERS CAVE VOL. FIRE DEPT.,WEYERS CAVE VOL. FIRE DEPT.,,,,,,,,,,
Count,44,39,40,47,38,53,40,44,37,41,37,43,503
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,14,14,6,7,6,11,8,5,9,3,10,105
01506,VERONA FIRE DEPARTMENT,VERONA FIRE DEPARTMENT,VERONA FIRE DEPARTMENT,,,,,,,,,,
Count,77,51,79,55,55,74,71,62,53,69,71,46,763
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,4,4,3,2,1,1,1,2,1,3,1,2,25
Page 7 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:27 AM
