Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”,Name: “Table 1 of 1 on page 14 of 83”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02701,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,8,9,8,5,2,0,0,0,0,0,1,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02702,"OAKWOOD VOL. FIRE DEPT., INC.","OAKWOOD VOL. FIRE DEPT., INC.","OAKWOOD VOL. FIRE DEPT., INC.",,,,,,,,,,
Count,31,24,37,32,35,22,14,8,5,5,5,5,223
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,0,0,0,0,0,0,0,1,0,7
02703,WHITEWOOD VOL. FIRE DEPT.,WHITEWOOD VOL. FIRE DEPT.,WHITEWOOD VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,1,0,1,7,0,0,1,1,2,1,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,2,0,1,0,0,0,0,0,0,4
02704,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,2,3,6,2,2,4,1,3,1,3,2,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,0,0,0,0,0,2
02706,KNOX,CREEK VOL. FIRE DEPT.,CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,4,6,3,3,10,2,2,8,11,4,6,60
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02707,RUSSELL PRATER FIRE DEPT.,RUSSELL PRATER FIRE DEPT.,RUSSELL PRATER FIRE DEPT.,,,,,,,,,,
Count,12,14,25,20,29,31,34,9,9,8,1,0,192
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,2,2,2,1,2,1,0,0,0,13
Page 14 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:30 AM
