Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”,Name: “Table 1 of 1 on page 19 of 83”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03705,KEYSVILLE VOL. FIRE DEPT.,KEYSVILLE VOL. FIRE DEPT.,KEYSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,0,0,0,0,0,0,0,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03707,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,7,3,3,4,2,3,5,3,3,5,2,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,0,0,0,0,1,1,1,0,0,6
04100,Chesterfield Fire & EMS,Chesterfield Fire & EMS,,,,,,,,,,,
Count,"2,426","2,528","2,677","2,403","2,458","2,700","2,573","2,552","2,463","2,617","2,386","2,529","30,312"
Exposures,6,7,6,2,1,4,4,5,2,0,1,3,41
Aid Given,6,26,6,16,7,3,4,3,5,6,3,5,90
04301,John H Enders Fire and Rescue,John H Enders Fire and Rescue,John H Enders Fire and Rescue,,,,,,,,,,
Count,15,19,13,15,11,11,11,15,8,15,14,22,169
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,8,8,7,4,5,5,6,6,4,10,8,79
04304,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,,,,,,,,,,
Count,17,18,17,20,22,21,19,28,25,25,15,17,244
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,16,12,22,12,22,9,24,12,8,8,13,176
04306,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,,,,,,,,,,
Count,21,19,19,13,16,29,5,10,4,2,11,11,160
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,5,5,5,6,3,5,4,3,12,12,68
Page 19 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:32 AM
