Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”,Name: “Table 1 of 1 on page 13 of 83”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02502,Brodnax Vol. Fire Dept.,Brodnax Vol. Fire Dept.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,1,1,3,1,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
02503,DOLPHIN VOL. FIRE DEPT.,DOLPHIN VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,13,7,6,7,7,6,5,3,0,2,1,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,9,6,8,3,7,3,4,3,5,3,7,61
02504,EBONY VOL. FIRE DEPT.,EBONY VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,1,1,0,1,3,2,0,0,0,0,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,1,0,0,0,0,0,2
02505,GASBURG VOL. FIRE DEPT.,GASBURG VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,6,4,0,1,3,1,0,1,0,0,0,20
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,7,4,0,1,1,0,1,0,0,1,0,15
02506,Lawrenceville Vol. Fire Dept.,Lawrenceville Vol. Fire Dept.,,,,,,,,,,,
Count,40,37,36,38,15,40,23,26,29,26,34,31,375
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,11,2,4,4,6,4,3,3,1,3,1,44
02507,TRIPLET VOL. FIRE DEPT.,TRIPLET VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,1,4,3,3,0,0,2,1,2,1,2,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,3,1,1,1,1,0,2,1,0,3,15
Page 13 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:30 AM
