Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”,Name: “Table 1 of 1 on page 16 of 83”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02904,TOGA VOL. FIRE DEPT.,TOGA VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,1,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03110,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
Count,18,28,18,0,0,0,0,0,0,0,0,0,64
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03111,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,,,,,,,,,,
Count,15,9,7,9,5,8,6,17,5,9,10,10,110
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,1,1,0,1,0,1,1,3,0,11
03112,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,50,40,35,29,22,38,32,32,22,29,41,36,406
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,18,5,0,1,1,5,5,2,4,2,2,50
03113,CONCORD VOL. FIRE DEPT.,CONCORD VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,27,27,24,15,19,16,21,17,20,16,14,237
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,8,2,1,0,0,1,2,1,0,0,2,20
03114,GLADYS VOL. FIRE DEPT.,GLADYS VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,16,16,5,8,8,4,5,1,10,3,3,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,0,1,1,1,5,1,1,0,1,1,16
Page 16 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:30 AM
