Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”,Name: “Table 1 of 1 on page 3 of 83”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00107,"Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.",,,,,,,,,,,
Count,13,11,12,12,17,24,16,23,28,19,17,11,203
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,4,8,11,2,5,4,2,6,3,7,7,6,65
00108,TASLEY VOL. FIRE DEPT.,TASLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,4,8,3,2,6,6,0,0,0,0,0,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,6,2,15,4,5,0,0,0,0,0,37
00109,ONANCOCK VOL. FIRE DEPT.,ONANCOCK VOL. FIRE DEPT.,ONANCOCK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,6,4,5,8,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,2,6,8,11,27
00110,MELFA VOL. FIRE DEPT.,MELFA VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,6,4,4,3,4,6,3,8,5,6,7,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,2,5,2,2,2,7,8,4,2,37
00111,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,,,,,,,,,,
Count,0,1,4,2,2,1,1,0,1,1,0,1,14
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,2,4,3,3,0,4,6,0,6,35
00112,PAINTER VOL. FIRE DEPT.,PAINTER VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,3,7,3,7,7,9,3,5,8,8,11,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,5,1,4,4,2,2,1,1,4,6,35
Page 3 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:10:25 AM
