Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”,Name: “Table 1 of 1 on page 79 of 83”
Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2008,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
68301,Manassas Vol. Fire Department,Manassas Vol. Fire Department,Manassas Vol. Fire Department,,,,,,,,,,
Count,96,88,88,102,97,106,100,0,102,100,72,101,"1,052"
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,66,52,48,67,77,84,76,0,56,76,61,70,733
68509,Manassas Park Fire Department,Manassas Park Fire Department,Manassas Park Fire Department,,,,,,,,,,
Count,75,92,72,86,91,90,76,86,77,73,64,75,957
Exposures,0,2,0,0,0,0,0,1,0,0,0,0,3
Aid Given,74,79,70,94,104,79,101,84,59,90,66,81,981
69000,Martinsville Fire Department,Martinsville Fire Department,Martinsville Fire Department,,,,,,,,,,
Count,209,214,216,201,251,250,239,196,197,191,201,223,"2,588"
Exposures,0,1,0,1,0,0,0,0,0,0,2,0,4
Aid Given,1,2,3,4,4,8,3,2,5,6,1,2,41
70001,Newport News Fire Department,Newport News Fire Department,Newport News Fire Department,,,,,,,,,,
Count,948,"1,145",997,955,"1,032","1,096","1,040","1,118",986,961,896,886,"12,060"
Exposures,2,3,13,6,4,3,4,6,4,3,8,8,64
Aid Given,3,2,8,2,1,4,7,4,8,6,1,2,48
71000,Norfolk Fire-Rescue,Norfolk Fire-Rescue,,,,,,,,,,,
Count,"1,726","1,744","1,692","1,703","1,936","1,969","1,981","1,703","1,786","1,717","1,540","1,863","21,360"
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,0,1,0,0,0,1,0,2,0,0,1,0,5
72000,Norton Fire Department,Norton Fire Department,,,,,,,,,,,
Count,13,3,8,10,4,7,7,18,5,7,11,8,101
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 79 of 83,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,4/7/09 9:11:03 AM
