Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”,Name: “Table 1 of 1 on page 23 of 23”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Table 2.5-5,Table 2.5-5,Table 2.5-5,Table 2.5-5,,,,,,,,,,
,,,,,,TRUCK PERCENTAGES,TRUCK PERCENTAGES,TRUCK PERCENTAGES,TRUCK PERCENTAGES,TRUCK PERCENTAGES,TRUCK PERCENTAGES,TRUCK PERCENTAGES,TRUCK PERCENTAGES,,,,,,,,
,,,,,,,,,,,,,Future Year (2026),Future Year (2026),Future Year (2026),Future Year (2026),Future Year (2026),,,,
,,,,,2003,,,,,,,,,,,,,,,,
,,,,,,,No,,,,,,,,,,,,,,
,,,,Existing,Existing,,,,,,,,,,,,,,,,
,,,,,,Build,Build,,,,CBA 1,,,,CBA 2*,CBA 2*,CBA 2*,,CBA 3,,
,,,,Conditions,Conditions,,,,,,,,,,,,,,,,
,Location,,,,,/TSM,/TSM,,,,,,,,,,,,,,
,,,,,,Truck,Truck,,CBA 1,CBA 1,CBA 1,460,460,,CBA 2,,460,CBA 3,,460,460
,,,,% truck,% truck,,%,,truck %,truck %,truck %,truck %,truck %,truck %,truck %,,truck %,truck %,truck %,truck %,truck %
West of Disputanta,West of Disputanta,West of Disputanta,West of Disputanta,,30%,36%,36%,,38%,38%,,9%,9%,,,35%,,49%,,9%,9%
Disputanta to Waverly,Disputanta to Waverly,Disputanta to Waverly,Disputanta to Waverly,,28%,37%,37%,,32%,32%,,9%,9%,,,35%,,39%,,9%,9%
Waverly to Wakefield,Waverly to Wakefield,Waverly to Wakefield,Waverly to Wakefield,,28%,34%,34%,,35%,35%,,9%,9%,,,34%,,37%,,9%,9%
