Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”,Name: “Table 1 of 1 on page 7 of 13”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Swimming/recreational,,,,,,,,,,,,,,,,,
361,water areas rescue,32,0.01%,0,1,0.88%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Ice rescue,,,,,,,,,,,,,,,,,
362,,3,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Swift water rescue,,,,,,,,,,,,,,,,,
363,,48,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Surf rescue,,,,,,,,,,,,,,,,,
364,,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Watercraft rescue,,,,,,,,,,,,,,,,,
365,,129,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Electrical rescue, other",,,,,,,,,,,,,,,,,
370,,3,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Electrocution or,,,,,,,,,,,,,,,,,
371,potential electrocution,13,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Trapped by power lines,,,,,,,,,,,,,,,,,
372,,7,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Rescue or EMS standby,,,,,,,,,,,,,,,,,
381,,"1,139",0.21%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"298,000",0.07%,"70,000",0.01%,"368,000",0.02%
,"Hazardous condition,",,,,,,,,,,,,,,,,,
400,other,"3,070",0.58%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"148,971",0.03%,"17,600",0.00%,"166,571",0.01%
,Flammable gas or liquid,,,,,,,,,,,,,,,,,
410,"condition, other","1,801",0.34%,1,0,0.00%,0,0.00%,0,0.00%,1,0.32%,730,0.00%,0,0.00%,730,0.00%
,Gasoline or other,,,,,,,,,,,,,,,,,
411,flammable liquid spill,"1,880",0.35%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"141,900",0.03%,"34,122",0.00%,"176,022",0.01%
,Gas leak (natural gas or,,,,,,,,,,,,,,,,,
412,LPG),"3,081",0.58%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"2,500",0.00%,0,0.00%,"2,500",0.00%
,Oil or other combustible,,,,,,,,,,,,,,,,,
413,liquid spill,794,0.15%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"6,501",0.00%,620,0.00%,"7,121",0.00%
,"Toxic condition, other",,,,,,,,,,,,,,,,,
420,,127,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Chemical hazard (no,,,,,,,,,,,,,,,,,
421,spill or leak),109,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 7 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/24/06 9:28:58 PM,,
