Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Heat detector activation,,,,,,,,,,,,,,,,,
734,due to malfunction,284,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Alarm system sounded,,,,,,,,,,,,,,,,,
735,due to malfunction,"4,330",0.81%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,CO detector activation,,,,,,,,,,,,,,,,,
736,due to malfunction,603,0.11%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Unintentional,,,,,,,,,,,,,,,,,
74,system/detector,1,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,operation - no fire,,,,,,,,,,,,,,,,,
,Unintentional,,,,,,,,,,,,,,,,,
740,"transmission of alarm,","4,638",0.87%,1,0,0.00%,1,0.19%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,other,,,,,,,,,,,,,,,,,
,"Sprinkler activation, no",,,,,,,,,,,,,,,,,
741,fire - unintentional,652,0.12%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"116,500",0.03%,"26,000",0.00%,"142,500",0.01%
,Extinguishing system,,,,,,,,,,,,,,,,,
742,activation,54,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,000",0.00%,"3,000",0.00%
,Smoke detector,,,,,,,,,,,,,,,,,
743,"activation, no fire -","5,813",1.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,200,0.00%,200,0.00%
,unintentional,,,,,,,,,,,,,,,,,
,"Detector activation, no",,,,,,,,,,,,,,,,,
744,fire - unintentional,"2,670",0.50%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,0,0.00%,0,0.00%,0,0.00%
,"Alarm system sounded,",,,,,,,,,,,,,,,,,
745,no fire - unintentional,"6,426",1.21%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Carbon monoxide,,,,,,,,,,,,,,,,,
746,"detector activation, no",385,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,CO,,,,,,,,,,,,,,,,,
,"Biological hazard,",,,,,,,,,,,,,,,,,
751,malicious false report,9,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Severe weather or,,,,,,,,,,,,,,,,,
800,"natural disaster, other",134,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"20,000",0.00%,"10,000",0.00%,"30,000",0.00%
,Flood assessment,,,,,,,,,,,,,,,,,
812,,28,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Wind storm,",,,,,,,,,,,,,,,,,
813,tornado/hurricane,79,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"80,000",0.02%,"50,000",0.00%,"130,000",0.01%
,assessment,,,,,,,,,,,,,,,,,
,Lightning strike (no fire),,,,,,,,,,,,,,,,,
814,,251,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"56,250",0.01%,"3,000",0.00%,"59,250",0.00%
,Page 12 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/24/06 9:48:21 PM,5/24/06 9:48:21 PM,
